account_id,first_name,last_name,birth_date,gender,initial_balance,client_addr,create_date,frequency,bank_id,branch_addr,SAR,alert_id,ip_address,pageRank,hiddenLink,blackHole,Anomaly Score,pageRank_z,hiddenLink_z,blackHole_z,hawalaRanking
1248,Brandon,Brandt,10/29/1970,Male,9564.39,45,10-01-2012,Monthly,EF,45,False,,185.12.31.227,8.19e-05,0.0,0.0,1.006708025932312,-0.2603373027454438,-0.2090397859759599,-0.1489649172077657,-0.20611400197638982
1249,Wanda,Roberts,11/27/1971,Female,8392.11,48,12-03-2008,Monthly,UV,48,False,,214.232.139.37,5.5e-05,0.0,0.0,0.8653245568275452,-0.3102466243614104,-0.2090397859759599,-0.1489649172077657,-0.2227504425150453
1250,Ariana,Peterson,08-10-1960,Female,13866.16,13,4/17/2010,Monthly,OP,13,False,,8.229.50.129,0.000170081,0.0,0.0,0.9832287430763244,-0.0967293514659808,-0.2090397859759599,-0.1489649172077657,-0.1515780182165688
1251,Gina,Alexander,07-07-1973,Female,5500.7,42,12/13/2011,Monthly,AB,42,False,,227.48.71.52,8.14e-05,0.0,0.0,0.9558610320091248,-0.2612649853033614,-0.2090397859759599,-0.1489649172077657,-0.20642322949569566
1252,Stephen,Vargas,04-11-1948,Male,20127.93,56,2/18/2009,Monthly,OP,56,False,,245.37.145.18,7.69e-05,0.0,0.0,0.8126886487007141,-0.2696141283246197,-0.2090397859759599,-0.1489649172077657,-0.20920627716944842
1253,Troy,Davila,9/29/1959,Male,16711.49,56,12/22/2012,Monthly,AB,56,False,,66.9.116.210,7.05e-05,0.0,0.0,1.0550305843353271,-0.281488465065965,-0.2090397859759599,-0.1489649172077657,-0.21316438941656354
1254,Amy,Anderson,12/16/1974,Female,8532.2,56,08-08-2012,Transaction,KL,56,False,,161.226.236.93,4.87e-05,0.0,0.0,0.9931907057762146,-0.3219354245911721,-0.2090397859759599,-0.1489649172077657,-0.22664670925829922
1255,Jill,Stuart,10/22/1998,Female,15015.21,58,11/18/2011,Monthly,OP,58,False,,14.252.99.236,8.76e-05,0.0,0.0,0.3321029841899872,-0.2497617215851831,-0.2090397859759599,-0.1489649172077657,-0.2025888082563029
1256,Richard,Erickson,05-10-1976,Male,5064.28,60,3/27/2012,Monthly,WX,60,False,,189.51.66.244,0.000767983,0.890263815,0.0,0.8258972764015198,1.0125971620221113,4.579650742585939,-0.1489649172077657,1.8144276624667617
1257,Michael,Nicholson,4/25/1945,Male,5564.07,67,07-05-2008,Monthly,OP,17,False,,165.239.42.192,0.000255422,0.0,0.0,0.7458016872406006,0.0616093628845101,-0.2090397859759599,-0.1489649172077657,-0.09879844676640516
1258,Andrew,Miller,10-08-1984,Male,17339.82,43,5/20/2011,Monthly,GH,43,False,,139.142.47.26,7.16e-05,0.0,0.0,0.7359312772750854,-0.2794475634385462,-0.2090397859759599,-0.1489649172077657,-0.21248408887409062
1259,Tiffany,Craig,3/29/1989,Female,676.07,42,11-05-2011,Monthly,IJ,42,False,,245.19.155.142,4.68e-05,0.0,0.0,0.7031213045120239,-0.325460618311259,-0.2090397859759599,-0.1489649172077657,-0.22782177383166155
1260,William,Powell,8/27/1988,Male,4963.0,26,08-08-2011,Monthly,AB,26,False,,203.194.79.157,8.28e-05,0.0,0.0,0.7065025568008423,-0.2586674741411921,-0.2090397859759599,-0.1489649172077657,-0.20555739244163926
1261,Nicole,Weber,9/21/2000,Female,6181.87,52,11-11-2011,Monthly,ST,52,False,,147.176.231.49,4.73e-05,0.0,0.0,0.4496187269687652,-0.3245329357533413,-0.2090397859759599,-0.1489649172077657,-0.22751254631235562
1262,Phillip,Nguyen,09-02-2002,Male,20834.43,65,8/24/2009,Monthly,QR,65,False,,24.230.63.195,4.97e-05,0.0,0.0,0.6718090176582336,-0.3200800594753369,-0.2090397859759599,-0.1489649172077657,-0.22602825421968753
1263,Dana,Miranda,5/26/1961,Female,12649.81,8,05-04-2011,Monthly,YZ,8,False,,255.134.116.120,4.14e-05,0.0,0.0,0.7295741438865662,-0.335479589936769,-0.2090397859759599,-0.1489649172077657,-0.23116143104016487
1264,Ryan,Williams,11-11-1961,Male,3259.33,53,9/16/2011,Monthly,EF,53,False,,37.84.106.66,6.28e-05,0.0,0.0,0.583009660243988,-0.2957747764578959,-0.2090397859759599,-0.1489649172077657,-0.21792649321387383
1265,Shannon,Brown,4/23/1962,Female,17384.63,68,10/22/2011,Monthly,IJ,68,False,,131.88.33.225,0.000100037,0.0,0.0,0.2470667958259582,-0.2266865456395409,-0.2090397859759599,-0.1489649172077657,-0.19489708294108885
1266,Faith,Sanders,12-02-1983,Female,12996.67,59,01-03-2010,Monthly,CD,59,False,,226.91.174.58,6.28e-05,0.0,0.0,0.8234360218048096,-0.2957747764578959,-0.2090397859759599,-0.1489649172077657,-0.21792649321387383
1267,Jeff,Hampton,1/15/1981,Male,19068.45,50,3/25/2008,Monthly,ST,59,False,,139.90.238.111,4.84e-05,0.0,0.0,0.7540518641471863,-0.3224920341259227,-0.2090397859759599,-0.1489649172077657,-0.22683224576988278
1268,Andrew,Washington,5/18/1958,Male,775.77,21,9/29/2009,Monthly,AB,21,False,,53.163.142.213,0.000232175,0.0,0.0,0.6629780530929565,0.0184776900366894,-0.2090397859759599,-0.1489649172077657,-0.11317567104901206
1269,Stephanie,Cooley,4/28/1972,Female,12550.74,74,5/14/2008,Monthly,OP,74,False,,138.95.79.237,0.000205113,0.0,0.0,0.984715700149536,-0.0317322007280424,-0.2090397859759599,-0.1489649172077657,-0.12991230130392264
1270,Robert,Gallagher,5/23/1958,Male,9640.43,54,9/21/2010,Monthly,OP,54,False,,180.183.41.92,4.72e-05,0.0,0.0,0.885155200958252,-0.3247184722649249,-0.2090397859759599,-0.1489649172077657,-0.22757439181621686
1271,Denise,Carpenter,4/30/1970,Female,4605.29,5,2/26/2012,Monthly,CD,5,False,,11.89.163.229,0.000740901,0.0,0.0,0.9086948037147522,0.9623501639550626,-0.2090397859759599,-0.1489649172077657,0.20144848692377895
1272,Laura,Ford,12-07-1999,Female,10911.81,17,09-01-2008,Monthly,IJ,23,False,,189.42.117.232,6.17e-05,0.0,0.0,1.033105492591858,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
1273,Daisy,Rivera,1/27/1962,Female,6549.49,74,01-11-2008,Monthly,GH,74,False,,108.77.47.143,7.86e-05,0.0,0.0,0.932695209980011,-0.2664600076276999,-0.2090397859759599,-0.1489649172077657,-0.2081549036038085
1274,Julie,Morris,04-05-1972,Female,6240.52,76,07-06-2012,Monthly,QR,76,False,,242.7.239.61,7.1e-05,0.0,0.0,0.9583213925361632,-0.2805607825080474,-0.2090397859759599,-0.1489649172077657,-0.21285516189725764
1275,Bruce,Thompson,10-12-1970,Male,7865.35,52,10/28/2012,Monthly,QR,52,False,,151.194.128.179,0.000886111,0.0,0.0,0.7982885837554932,1.2317677324254903,-0.2090397859759599,-0.1489649172077657,0.29125434308058823
1276,Jimmy,Morgan,07-09-1983,Male,3053.64,36,11/21/2010,Monthly,IJ,36,False,,188.47.255.97,0.000140642,0.0,0.0,0.52791827917099,-0.151349445111053,-0.2090397859759599,-0.1489649172077657,-0.16978471609825954
1277,Robert,Rogers,09-10-1985,Male,10491.07,9,10-09-2012,Monthly,IJ,9,False,,191.150.187.64,4.47e-05,0.0,0.0,1.0021700859069824,-0.3293568850545129,-0.2090397859759599,-0.1489649172077657,-0.2291205294127462
1278,Anita,Rodriguez,3/25/1977,Female,19379.06,12,7/16/2010,Transaction,KL,12,False,,182.199.250.37,0.000134553,0.0,0.0,0.6799394488334656,-0.1626467633013734,-0.2090397859759599,-0.1489649172077657,-0.17355048882836632
1279,Shawn,Berry,09-01-1986,Male,4021.03,28,10/19/2008,Monthly,ST,28,False,,57.219.34.73,4.12e-05,0.0,0.0,0.9582471251487732,-0.335850662959936,-0.2090397859759599,-0.1489649172077657,-0.2312851220478872
1280,George,Daniels,4/30/1996,Male,5518.57,74,07-01-2012,Monthly,WX,74,False,,123.12.52.225,0.000203495,0.0,0.0,0.889960527420044,-0.0347341814854638,-0.2090397859759599,-0.1489649172077657,-0.13091296155639645
1281,Shannon,Ellis,2/20/1963,Female,18827.24,8,11/24/2011,Monthly,YZ,8,False,,237.122.26.133,3.33e-05,0.0,0.0,0.9059059023857116,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1282,Barbara,Williams,8/28/1992,Female,8164.61,55,11-12-2012,Monthly,UV,55,False,,111.90.142.167,3.33e-05,0.0,0.0,0.5398939251899719,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1283,Jane,Barnes,09-02-1950,Female,15207.62,75,03-05-2011,Monthly,OP,75,False,,227.167.97.140,5.33e-05,0.0,0.0,0.9500747323036194,-0.3134007450583302,-0.2090397859759599,-0.1489649172077657,-0.22380181608068528
1284,Adrian,Hall,10/20/1963,Male,15479.87,21,8/25/2011,Weekly,YZ,21,False,,215.104.156.154,3.33e-05,0.0,0.0,0.7022728323936462,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1285,Sarah,Lewis,1/30/1974,Female,10360.92,40,3/29/2011,Monthly,YZ,40,False,,211.173.42.19,3.33e-05,0.0,0.0,0.8126333355903625,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1286,Amy,Wilson,05-01-1979,Female,8943.48,1,9/23/2009,Monthly,UV,1,False,,16.86.70.241,0.000152404,0.0,0.0,0.8181003332138062,-0.1295266406185995,-0.2090397859759599,-0.1489649172077657,-0.16251044793410838
1287,Ashley,Anderson,6/13/1973,Female,17137.45,51,4/21/2009,Monthly,GH,51,False,,97.15.151.47,4.8e-05,0.0,0.0,0.8696193695068359,-0.3232341801722567,-0.2090397859759599,-0.1489649172077657,-0.22707962778532742
1288,Veronica,Hill,1/28/1943,Female,17208.24,31,6/21/2012,Monthly,ST,31,False,,123.239.140.177,7.36e-05,0.0,0.0,0.8130812644958496,-0.2757368332068758,-0.2090397859759599,-0.1489649172077657,-0.21124717879686714
1289,Elizabeth,Wallace,10-10-1979,Female,5394.25,1,8/16/2012,Monthly,EF,1,False,,228.207.77.155,4.17e-05,0.0,0.0,0.9873135685920716,-0.3349229804020185,-0.2090397859759599,-0.1489649172077657,-0.2309758945285814
1290,Megan,Cruz,4/17/1996,Female,15629.94,39,02-01-2012,Monthly,CD,39,False,,10.115.148.102,3.33e-05,0.0,0.0,0.9471365809440612,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1291,William,Johnson,06-06-1996,Male,13470.0,56,11/20/2010,Monthly,UV,56,False,,200.93.113.38,3.33e-05,0.0,0.0,0.5632222890853882,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1292,Lori,Garrett,03-10-1981,Female,985.97,39,4/21/2011,Monthly,YZ,39,False,,198.84.103.106,4.9e-05,0.0,0.0,0.9199175834655762,-0.3213788150564216,-0.2090397859759599,-0.1489649172077657,-0.22646117274671573
1293,Stephen,Estrada,3/17/1986,Male,15231.41,8,12-02-2008,Monthly,OP,8,False,,110.31.50.156,4.31e-05,0.0,0.0,0.8793604373931885,-0.3323254692398492,-0.2090397859759599,-0.1489649172077657,-0.23011005747452493
1294,Amber,Beck,3/26/1998,Female,5922.19,71,8/14/2009,Monthly,YZ,71,False,,42.197.64.30,3.33e-05,0.0,0.0,0.9013223648071288,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1295,James,Mata,03-12-1972,Male,9185.97,46,12-09-2011,Monthly,WX,46,False,,8.55.226.223,4.69e-05,0.0,0.0,0.944683849811554,-0.3252750817996754,-0.2090397859759599,-0.1489649172077657,-0.22775992832780034
1296,David,Stephens,3/29/1973,Male,15551.52,1,12/19/2011,Monthly,WX,1,False,,142.205.144.236,0.000117605,0.0,0.0,0.5357352495193481,-0.1940914912845483,-0.2090397859759599,-0.1489649172077657,-0.184032064822758
1297,Shirley,Benjamin,07-10-1986,Female,5492.17,11,3/23/2012,Monthly,YZ,11,False,,108.217.84.180,4.01e-05,0.0,0.0,0.9062891006469728,-0.3378915645873547,-0.2090397859759599,-0.1489649172077657,-0.23196542259036013
1298,Jerry,Hickman,6/19/1964,Male,14523.52,42,3/15/2011,Monthly,CD,42,False,,154.152.245.161,4.84e-05,0.0,0.0,0.6130883097648621,-0.3224920341259227,-0.2090397859759599,-0.1489649172077657,-0.22683224576988278
1299,Thomas,Thomas,12-08-1983,Male,7341.02,60,2/24/2008,Monthly,WX,60,False,,151.173.63.212,4.9e-05,0.0,0.0,0.651681661605835,-0.3213788150564216,-0.2090397859759599,-0.1489649172077657,-0.22646117274671573
1300,George,Williams,02-04-1992,Male,10306.01,74,8/20/2011,Monthly,AB,74,False,,46.122.93.231,0.000117447,0.0,0.0,0.9095897674560548,-0.1943846389728502,-0.2090397859759599,-0.1489649172077657,-0.18412978071885858
1301,Karen,Farmer,6/18/1988,Female,1805.96,22,12-12-2011,Monthly,UV,22,False,,177.13.111.146,3.33e-05,0.0,0.0,0.8936908841133118,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1302,Todd,Rodriguez,10-02-1955,Male,11517.84,32,3/23/2011,Monthly,UV,32,False,,239.25.85.6,4.58e-05,0.0,0.0,0.8727167844772339,-0.3273159834270941,-0.2090397859759599,-0.1489649172077657,-0.22844022887027327
1303,Breanna,King,8/21/1949,Female,17290.76,52,9/25/2011,Monthly,ST,52,False,,199.205.172.158,3.33e-05,0.0,0.0,0.945335865020752,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1304,Susan,Knox,12/15/1957,Female,15371.9,1,4/27/2009,Monthly,UV,1,False,,169.95.244.24,3.33e-05,0.0,0.0,0.6530777215957642,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1305,Linda,Martinez,12-11-2002,Female,1453.06,1,3/16/2008,Monthly,GH,1,False,,52.22.26.9,0.000101975,0.0,0.0,0.9905992150306702,-0.2230908480450523,-0.2090397859759599,-0.1489649172077657,-0.1936985170762593
1306,Shannon,Frost,4/16/1973,Female,16419.37,47,06-12-2008,Monthly,ST,47,False,,183.110.206.53,0.000176653,0.0,0.0,0.83868807554245,-0.0845358919247119,-0.2090397859759599,-0.1489649172077657,-0.14751353170281248
1307,Roger,Johnson,09-07-1987,Male,4339.17,53,9/26/2011,Monthly,ST,53,False,,219.21.69.20,5.61e-05,0.0,0.0,0.4507888853549957,-0.3082057227339917,-0.2090397859759599,-0.1489649172077657,-0.22207014197257247
1308,Robert,Turner,4/29/1977,Male,5585.32,19,4/27/2009,Monthly,QR,19,False,,183.86.18.15,3.33e-05,0.0,0.0,0.7270015478134155,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1309,Deanna,Moore,11-10-1938,Female,8017.96,64,9/20/2010,Monthly,AB,64,False,,86.204.203.125,6.67e-05,0.0,0.0,0.599028468132019,-0.2885388525061387,-0.2090397859759599,-0.1489649172077657,-0.2155145185632881
1310,Bernard,Powers,8/31/1961,Male,329.78,1,9/25/2011,Monthly,AB,1,False,,39.227.248.127,3.33e-05,0.0,0.0,0.340453565120697,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1311,Patricia,Cooper,8/17/1969,Female,17568.95,20,03-04-2008,Monthly,CD,59,False,,78.76.50.107,3.33e-05,0.0,0.0,0.702008068561554,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1312,Raymond,Clark,10/25/1972,Male,5106.95,47,10-01-2012,Monthly,CD,47,False,,252.116.138.241,7.9e-05,0.0,0.0,0.8259426951408386,-0.2657178615813658,-0.2090397859759599,-0.1489649172077657,-0.2079075215883638
1313,Norman,Hughes,05-07-1981,Male,15847.41,53,2/19/2011,Monthly,KL,53,False,,90.41.126.246,7.2e-05,0.0,0.0,0.5924598574638367,-0.2787054173922121,-0.2090397859759599,-0.1489649172077657,-0.2122367068586459
1314,Sonya,Kent,9/15/1951,Female,18803.28,57,11-01-2008,Monthly,YZ,57,False,,158.240.254.30,5.09e-05,0.0,0.0,0.743172824382782,-0.3178536213363347,-0.2090397859759599,-0.1489649172077657,-0.22528610817335346
1315,Ethan,Boyd,07-09-1992,Male,4997.0,48,08-03-2008,Monthly,WX,48,False,,195.31.247.149,5.35e-05,0.0,0.0,0.9446702599525452,-0.3130296720351632,-0.2090397859759599,-0.1489649172077657,-0.22367812507296295
1316,Tina,Frazier,10/27/1940,Female,3073.37,11,4/15/2011,Monthly,UV,11,False,,112.69.207.222,5.13e-05,0.0,0.0,0.831540048122406,-0.3171114752900006,-0.2090397859759599,-0.1489649172077657,-0.22503872615790874
1317,Robert,Smith,2/15/1960,Male,2232.21,74,3/28/2011,Weekly,EF,74,False,,178.238.38.210,4.38e-05,0.0,0.0,0.6368975639343262,-0.3310267136587645,-0.2090397859759599,-0.1489649172077657,-0.22967713894749672
1318,Derrick,Joseph,02-03-1973,Male,9976.2,53,05-08-2012,Monthly,YZ,53,False,,69.19.251.88,3.93e-05,0.0,0.0,0.9559727907180786,-0.3393758566800229,-0.2090397859759599,-0.1489649172077657,-0.23246018662124948
1319,Erin,Lucas,4/17/1962,Female,13559.23,67,01-01-2012,Monthly,AB,67,False,,109.162.157.217,4.77e-05,0.0,0.0,0.6140248775482178,-0.3237907897070073,-0.2090397859759599,-0.1489649172077657,-0.227265164296911
1320,Sarah,Schmidt,3/28/1995,Female,9694.48,29,05-02-2009,Monthly,ST,29,False,,99.86.24.39,3.9e-05,0.0,0.0,0.4586949944496155,-0.3399324662147734,-0.2090397859759599,-0.1489649172077657,-0.23264572313283302
1321,Victor,Ferguson,11/25/1960,Male,15674.7,34,08-05-2012,Monthly,YZ,34,False,,95.165.238.32,6.03e-05,0.0,0.0,0.9362868070602416,-0.3004131892474839,-0.2090397859759599,-0.1489649172077657,-0.21947263081040316
1322,James,Obrien,09-07-1976,Male,19834.98,69,12/30/2011,Monthly,OP,69,False,,246.30.6.155,3.33e-05,0.0,0.0,0.9869510531425476,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
1323,Rebecca,Johnson,12/24/1971,Female,8200.01,15,12/21/2011,Monthly,ST,15,False,,143.147.127.205,8.19e-05,0.0,0.0,0.9516006708145142,-0.2603373027454438,-0.2090397859759599,-0.1489649172077657,-0.20611400197638982
1324,Beverly,Valdez,4/21/1964,Female,13827.61,61,4/28/2008,Monthly,WX,60,False,,202.86.229.82,4.16e-05,0.0,0.0,0.9932088851928712,-0.3351085169136019,-0.2090397859759599,-0.1489649172077657,-0.23103774003244248
1325,Shawna,Anderson,11-08-1967,Female,20022.34,1,11/24/2011,Monthly,QR,1,False,,129.23.195.121,0.000109154,0.0,0.0,0.5361973643302917,-0.2097711818784715,-0.2090397859759599,-0.1489649172077657,-0.1892586283540657
1326,Brian,Alexander,08-10-1943,Male,10759.22,32,12/27/2009,Monthly,GH,32,False,,115.188.36.90,8.1e-05,0.0,0.0,0.8115940093994141,-0.2620071313496954,-0.2090397859759599,-0.1489649172077657,-0.20667061151114033
1327,Christopher,Allen,12-04-1956,Male,8607.1,1,11/21/2010,Monthly,UV,1,False,,218.15.164.142,0.000472388,0.0,4.0,0.758131206035614,0.4641605106068081,-0.2090397859759599,7.217432087571859,2.4908509374009022
1328,Christina,Sloan,8/17/1967,Female,19159.03,46,6/26/2011,Monthly,ST,46,False,,35.41.37.132,8.95e-05,0.0,0.0,0.5074789524078369,-0.2462365278650963,-0.2090397859759599,-0.1489649172077657,-0.20141374368294063
1329,Tonya,Mays,02-08-1998,Female,15939.58,21,3/22/2008,Monthly,YZ,17,False,,55.136.160.100,7.47e-05,0.0,4.0,0.780260443687439,-0.2736959315794571,-0.2090397859759599,7.217432087571859,2.2448987900054806
1330,Cody,Wagner,02-07-1992,Male,5364.14,62,8/18/2009,Monthly,QR,62,False,,191.248.124.12,5.68e-05,0.0,0.0,0.6551812291145325,-0.3069069671529071,-0.2090397859759599,-0.1489649172077657,-0.22163722344554426
1331,Kathryn,Garcia,07-06-2000,Female,17410.5,45,5/20/2011,Monthly,QR,45,False,,197.239.147.167,0.000152418,0.0,0.0,1.0123023986816406,-0.1295006655069778,-0.2090397859759599,-0.1489649172077657,-0.16250178956356778
1332,Kathryn,Good,3/21/1943,Female,8897.61,1,08-12-2008,Monthly,UV,1,False,,232.214.222.184,7.49e-05,0.0,0.0,0.8170021176338196,-0.2733248585562901,-0.2090397859759599,-0.1489649172077657,-0.21044318724667188
1333,Amy,Bennett,01-10-1984,Female,5225.86,55,3/26/2008,Monthly,YZ,74,False,,103.27.216.79,0.000173885,0.0,0.0,0.9479283094406128,-0.0896715425653437,-0.2090397859759599,-0.1489649172077657,-0.14922541524968977
1334,Darrell,Berger,03-11-1975,Male,5148.78,17,11-02-2010,Monthly,QR,17,False,,212.225.34.84,5.37e-05,0.0,0.0,0.9031254649162292,-0.3126585990119961,-0.2090397859759599,-0.1489649172077657,-0.22355443406524056
1335,George,Miller,03-09-1969,Male,1602.78,7,9/22/2008,Weekly,CD,7,False,,34.213.143.106,0.000101426,0.0,0.0,0.8122643828392029,-0.2241094434936458,-0.2090397859759599,-0.1489649172077657,-0.19403804889245713
1336,Jennifer,Burns,04-07-1993,Female,4194.73,53,06-04-2011,Monthly,WX,53,False,,141.236.67.130,9.63e-05,0.0,0.0,0.8016681671142578,-0.233620045077417,-0.2090397859759599,-0.1489649172077657,-0.19720824942038087
1337,Justin,Clarke,01-11-1938,Male,10911.67,50,03-04-2009,Monthly,CD,50,False,,177.23.15.253,5.53e-05,0.0,0.0,0.8993822932243347,-0.3096900148266598,-0.2090397859759599,-0.1489649172077657,-0.22256490600346182
1338,Ruth,Booker,07-01-1966,Female,2341.83,19,04-11-2012,Transaction,EF,19,False,,197.178.117.118,6.53e-05,0.0,0.0,0.7851870059967041,-0.2911363636683079,-0.2090397859759599,-0.1489649172077657,-0.2163803556173445
1339,Christopher,Bowen,2/18/1971,Male,18487.05,10,09-07-2011,Monthly,IJ,10,False,,228.210.100.164,6.18e-05,0.0,0.0,0.9580158591270448,-0.2976301415737311,-0.2090397859759599,-0.1489649172077657,-0.21854494825248558
1340,Alicia,Henry,12/13/1972,Female,14999.68,74,09-11-2008,Monthly,IJ,74,False,,189.129.126.143,9.88e-05,0.880408778,0.0,0.5863734483718872,-0.228981632287829,4.5266409251078175,-0.1489649172077657,1.382898125204074
1341,Thomas,Andrews,02-11-1964,Male,11282.77,54,07-09-2008,Monthly,YZ,54,True,8.0,81.104.178.202,0.000589392,0.0,0.0,0.9868299961090088,0.6812456506199888,-0.2090397859759599,-0.1489649172077657,0.1077469824787544
1342,Sarah,Ball,6/14/1982,Female,291.35,64,5/18/2008,Monthly,ST,64,False,,126.58.22.193,7.16e-05,0.0,0.0,0.9026492834091188,-0.2794475634385462,-0.2090397859759599,-0.1489649172077657,-0.21248408887409062
1343,John,Weaver,4/21/1955,Male,19102.91,65,06-07-2010,Monthly,KL,65,False,,101.151.213.36,6.96e-05,0.0,0.0,0.9531691670417786,-0.2831582936702166,-0.2090397859759599,-0.1489649172077657,-0.21372099895131405
1344,Brandon,Williams,5/22/1965,Male,3939.09,58,1/17/2010,Monthly,KL,58,False,,105.60.136.34,7.26e-05,0.0,0.0,0.521670937538147,-0.277592198322711,-0.2090397859759599,-0.1489649172077657,-0.21186563383547885
1345,Dawn,Williams,03-07-1999,Female,1338.19,73,07-12-2008,Weekly,QR,66,False,,251.14.189.28,0.000115794,0.0,0.0,0.8630508780479431,-0.1974515575093258,-0.2090397859759599,-0.1489649172077657,-0.1851520868976838
1346,Ryan,Randolph,7/27/1958,Male,4393.75,75,12/20/2009,Monthly,GH,75,False,,115.164.93.71,8.19e-05,0.0,0.0,0.9751051664352416,-0.2603373027454438,-0.2090397859759599,-0.1489649172077657,-0.20611400197638982
1347,Adrian,Mcdaniel,08-09-1990,Male,16471.88,35,02-09-2012,Monthly,UV,35,False,,81.98.227.69,4.74e-05,0.0,0.0,0.9004001617431641,-0.3243473992417578,-0.2090397859759599,-0.1489649172077657,-0.22745070080849447
1348,Melissa,Cooper,2/24/1954,Female,1471.82,33,12/22/2008,Monthly,GH,33,False,,191.235.78.78,0.000182256,0.0,0.0,0.920040488243103,-0.0741402811806874,-0.2090397859759599,-0.1489649172077657,-0.14404832812147098
1349,Eric,Mills,10-01-1953,Male,4845.97,68,06-08-2010,Monthly,IJ,68,False,,7.28.30.240,7.17e-05,0.0,0.0,1.036307692527771,-0.2792620269269627,-0.2090397859759599,-0.1489649172077657,-0.21242224337022944
1350,Elizabeth,Taylor,2/28/2001,Female,14146.91,71,10-05-2009,Monthly,UV,71,False,,122.247.24.21,7.31e-05,0.0,0.0,0.8681970238685608,-0.2766645157647935,-0.2090397859759599,-0.1489649172077657,-0.21155640631617303
1351,Michele,Gonzalez,10/21/1954,Female,12118.8,68,04-09-2008,Monthly,OP,68,False,,200.16.99.40,8.12e-05,0.0,0.0,0.6735643148422241,-0.2616360583265284,-0.2090397859759599,-0.1489649172077657,-0.20654692050341802
1352,Rebecca,Crawford,1/18/1979,Female,18864.17,76,09-08-2010,Monthly,AB,76,False,,55.57.147.68,0.000111466,0.0,0.0,0.8890156745910645,-0.2054815777306605,-0.2090397859759599,-0.1489649172077657,-0.18782876030479537
1353,George,Campos,1/21/1971,Male,12143.36,32,5/20/2012,Monthly,UV,32,False,,175.49.221.38,0.000110133,0.0,0.0,0.6514363884925842,-0.2079547794300688,-0.2090397859759599,-0.1489649172077657,-0.1886531608712648
1354,David,Haynes,5/16/1967,Male,3910.43,76,07-06-2008,Monthly,AB,76,False,,82.221.17.4,0.000203755,0.0,0.0,0.7678228616714478,-0.0342517865553466,-0.2090397859759599,-0.1489649172077657,-0.1307521632463574
1355,Robert,Le,12/15/1952,Male,13892.65,40,10/27/2010,Monthly,YZ,40,False,,200.196.252.161,0.000117762,0.0,0.0,0.6626075506210327,-0.1938001989613622,-0.2090397859759599,-0.1489649172077657,-0.18393496738169593
1356,Stephanie,Ross,11/30/1988,Female,18719.3,17,10-08-2010,Monthly,CD,17,False,,70.135.35.89,0.000158124,0.0,0.0,0.7544926404953003,-0.1189139521560222,-0.2090397859759599,-0.1489649172077657,-0.15897288511324925
1357,Gabriella,Murphy,7/20/1994,Female,477.88,57,7/30/2008,Monthly,QR,57,False,,244.164.58.198,0.000658257,0.0,0.0,0.4165425598621368,0.8090153693219791,-0.2090397859759599,-0.1489649172077657,0.15033688871275117
1358,Shawn,Reed,11-10-1995,Male,8292.02,26,2/13/2012,Monthly,OP,26,False,,47.157.127.234,9.42e-05,0.0,0.0,0.5087818503379822,-0.2375163118206709,-0.2090397859759599,-0.1489649172077657,-0.19850700500146548
1359,Kristen,Williams,4/17/1999,Female,10458.09,41,06-11-2011,Monthly,KL,41,False,,11.160.80.232,8.25e-05,0.0,0.0,0.6912749409675598,-0.2592240836759427,-0.2090397859759599,-0.1489649172077657,-0.20574292895322277
1360,Gregory,Stevenson,7/30/1975,Male,6481.78,27,7/19/2012,Monthly,AB,27,False,,41.206.241.123,7.63e-05,0.0,0.0,0.5254377722740173,-0.2707273473941208,-0.2090397859759599,-0.1489649172077657,-0.20957735019261547
1361,Daniel,Mcgrath,07-02-1952,Male,15933.98,70,08-08-2012,Monthly,EF,70,False,,228.12.209.52,6.83e-05,0.0,0.0,0.6247532367706299,-0.2855702683208024,-0.2090397859759599,-0.1489649172077657,-0.21452499050150933
1362,Gregory,Ortiz,06-06-1974,Male,303.02,1,12-01-2011,Monthly,EF,1,False,,109.22.132.4,5.85e-05,0.0,0.0,0.6586527824401855,-0.3037528464559872,-0.2090397859759599,-0.1489649172077657,-0.2205858498799043
